pk,price
300262731,"1,040 "
300262732,"1,000 "
300262738,"1,050 "
300262739,"1,010 "
300262740,"1,010 "
300262742,"1,000 "
300262748,"1,040 "
300262754,"1,010 "
300262760,"1,010 "
300262776,"1,000 "
300262781,"1,000 "
300262788,"1,010 "
300262790,"1,000 "
300262791,"1,010 "
300262792,"1,010 "
300262793,"1,020 "
300262794,"1,000 "
300262800,"1,030 "
300262814,"1,010 "
300262815,"1,010 "
300262816,"1,000 "
300262818,"1,010 "
300262820,"1,010 "
300262822,"1,000 "
300262824,"1,000 "
300262825,"1,010 "
300262831,"1,010 "
300262832,"1,050 "
300262837,"1,010 "
300262838,"1,010 "
300262839,"1,020 "
300262840,"1,020 "
300262842,"1,010 "
300262845,"1,010 "
300262848,"1,010 "
300262851,"1,000 "
300262858,"1,020 "
300262859,"1,400 "
300262860,"1,010 "
300262862,"1,010 "
300262863,"1,000 "
300262865,"1,070 "
300262869,"1,000 "
300262880,"1,010 "
300262882,"1,030 "
300262884,"1,000 "
300262885,"1,000 "
300262898,"1,010 "
300262899,"1,040 "
300262902,"1,000 "
300262903,"1,050 "
300262904,"1,010 "
300262906,"1,000 "
300262911,"1,020 "
300262914,"1,040 "
300262915,"1,010 "
300262920,"1,010 "
300262922,"1,010 "
300262925,"1,010 "
300262926,"1,010 "
300262929,"1,000 "
300262930,"1,010 "
300262931,"1,010 "
300262937,"1,010 "
300262938,"1,010 "
300262939,"1,000 "
300262945,"1,020 "
300262946,"1,010 "
300262947,"1,120 "
300262954,"1,140 "
300262955,"1,020 "
300262956,"1,010 "
300262962,"1,010 "
300262975,"1,010 "
300262976,"1,010 "
300262978,"1,000 "
300262980,"1,000 "
300262981,"1,070 "
300262984,"1,020 "
300262985,"1,000 "
300262986,"1,000 "
300262988,"1,040 "
300262989,"1,020 "
300262991,"1,000 "
300262993,"1,010 "
300262996,"1,020 "
300262999,"1,000 "
300263005,"1,040 "
300263014,"1,010 "
300263018,"1,010 "
300263020,"1,000 "
300263021,"1,010 "
300263022,"1,010 "
300263023,"1,000 "
300263024,"1,000 "
300263025,"1,020 "
300263028,"1,000 "
300263029,"1,020 "
300263030,"1,000 "
300263032,"1,000 "
300263034,"1,000 "
300263036,"1,010 "
300263041,"1,040 "
300263042,"1,060 "
300263043,"1,020 "
300263044,"1,010 "
300263045,"1,000 "
300263049,"1,030 "
300263050,"1,000 "
300263056,"1,020 "
300263059,"1,000 "
300263060,"1,000 "
300263061,"1,000 "
300263064,"1,000 "
300263065,"1,000 "
300263068,"1,010 "
300263069,"1,010 "
300263070,"1,020 "
300263073,"1,010 "
300263075,"1,000 "
300263076,"1,000 "
300263077,"1,020 "
300263080,"1,000 "
300263081,"1,000 "
300263082,"1,020 "
300263084,"1,000 "
300263089,"1,000 "
300263090,"1,010 "
300263092,"1,000 "
300263093,"1,000 "
300263095,"1,000 "
300263096,"1,000 "
300263097,"1,010 "
300263098,"1,010 "
300263099,"1,010 "
300263101,"1,020 "
300263102,"1,010 "
300263103,"1,000 "
300263105,"1,000 "
300263109,"1,030 "
300263110,"1,010 "
300263112,"1,000 "
300263116,"1,010 "
300263119,"1,000 "
300263124,"1,020 "
300263130,"1,010 "
300263131,"1,020 "
300263132,"1,010 "
300263133,"1,010 "
300263135,"1,000 "
300263137,"1,000 "
300263138,"1,000 "
300263139,"1,020 "
300263144,"1,010 "
300263146,"1,010 "
300263150,"1,010 "
300263152,"1,020 "
300263153,"1,010 "
300263154,"1,020 "
300263155,"1,010 "
300263157,"1,010 "
300263158,"1,010 "
300263163,"1,020 "
300263164,"1,000 "
300263166,"1,010 "
300263168,"1,010 "
300263169,"1,420 "
300263172,"1,020 "
300263173,"1,010 "
300263178,"1,000 "
300263180,"1,010 "
300263188,"1,000 "
300263192,"1,010 "
300263193,"1,070 "
300263194,"1,140 "
300263197,"1,020 "
300263201,"1,040 "
300263204,"1,000 "
300263205,"1,000 "
300263206,"1,010 "
300263207,"1,020 "
300263208,"1,000 "
300263209,"1,000 "
300263211,"1,020 "
300263212,"1,020 "
300263214,"1,010 "
300263218,"1,000 "
300263220,"1,000 "
300263227,"1,020 "
300263229,"1,010 "
300263230,"1,000 "
300263232,"1,040 "
300263233,"1,000 "
300263234,"1,010 "
300263237,"1,000 "
300263240,"1,010 "
300263243,"1,000 "
300263244,"1,050 "
300263245,"1,000 "
300263250,"1,000 "
300263252,"1,000 "
300263257,"1,000 "
300263258,"1,000 "
300263259,"1,020 "
300263260,"1,050 "
300263261,"1,050 "
300263262,"1,000 "
300263266,"1,000 "
300263268,"1,010 "
300263271,"1,000 "
300263272,"1,030 "
300263273,"1,010 "
300263274,"1,010 "
300263277,"1,020 "
300263279,"1,010 "
300263282,"1,060 "
300263283,"1,010 "
300263286,"1,000 "
300263287,"1,000 "
300263288,"1,000 "
300263289,"1,020 "
300263293,"1,000 "
300263296,"1,000 "
300263304,"1,000 "
300263308,"1,010 "
300263310,"1,050 "
300263312,"1,070 "
300263315,"1,000 "
300263317,"1,010 "
300263318,"1,010 "
300263319,"1,000 "
300263320,"1,010 "
300263322,"1,010 "
300263325,"1,000 "
300263327,"1,040 "
300263328,"1,020 "
300263329,"1,030 "
300263331,"1,010 "
300263332,"1,020 "
300263333,"1,010 "
300263334,"1,010 "
300263337,"1,010 "
300263340,"1,000 "
300263343,"1,000 "
300263344,"1,000 "
300263347,"1,050 "
300263350,"1,020 "
300263353,"1,000 "
300263356,"1,000 "
300263357,"1,010 "
300263359,"1,090 "
300263361,"1,000 "
300263364,"1,020 "
300263365,"1,010 "
300263367,"1,040 "
300263370,"1,010 "
300263371,"1,010 "
300263373,"1,010 "
300263375,"1,000 "
300263376,"1,000 "
300263377,"1,000 "
300263378,"1,000 "
300263380,"1,000 "
300263383,"1,020 "
300263386,"1,000 "
300263387,"1,000 "
300263388,"1,030 "
300263389,"1,010 "
300263390,"1,020 "
300263393,"1,010 "
300263396,"1,020 "
300263398,"1,020 "
300263400,"1,010 "
300263402,"1,000 "
300263408,"2,720 "
300263411,"1,000 "
300263413,"1,010 "
300263417,"1,010 "
300263418,"1,000 "
300263420,"1,000 "
300263421,"1,000 "
300263423,"1,010 "
300263424,"1,010 "
300263425,"1,000 "
300263426,"1,000 "
300263432,"1,000 "
300263434,"1,020 "
300263435,"1,060 "
300263436,"1,010 "
300263439,"1,030 "
300263440,"3,410 "
300263443,"1,000 "
300263444,"1,000 "
300263445,"1,000 "
300263448,"1,030 "
300263449,"1,000 "
300263452,"1,010 "
300263455,"1,000 "
300263459,"1,010 "
300263464,"1,000 "
300263465,"1,010 "
300263466,"1,000 "
300263468,"1,010 "
300263469,"1,000 "
300263478,"1,000 "
300263482,"1,000 "
300263487,"1,070 "
300263490,"1,010 "
300263493,"1,000 "
300263501,"1,000 "
300263502,"1,000 "
300263504,"1,010 "
300263508,"3,290 "
300263509,"1,010 "
300263514,"1,000 "
300263518,"1,000 "
300263522,"1,040 "
300263524,"1,010 "
300263531,"1,000 "
300263533,"1,000 "
300263543,"1,010 "
300263544,"1,000 "
300263545,"1,000 "
300263547,"1,030 "
300263549,"1,100 "
300263555,"1,010 "
300263556,"1,000 "
300263559,"1,000 "
300263560,"1,000 "
300263561,"1,120 "
300263562,"1,000 "
300263565,"1,020 "
300263566,"1,010 "
300263567,"1,000 "
300263569,"1,000 "
300263571,"1,010 "
300263573,"1,020 "
300263574,"1,000 "
300263575,"1,000 "
300263576,"1,010 "
300263578,"1,850 "
300263582,"1,010 "
300263583,"1,000 "
300263584,"1,010 "
300263585,"1,000 "
300263593,"1,000 "
300263594,"1,000 "
300263596,"1,000 "
300263600,"1,000 "
300263602,"1,000 "
300263603,"1,000 "
300263604,"1,010 "
300263605,"3,040 "
300263606,"1,000 "
300263614,"1,000 "
300263615,"1,010 "
300263619,"1,010 "
300263620,"1,010 "
300263623,"1,000 "
300263624,"1,000 "
300263626,"1,010 "
300263627,"1,030 "
300263634,"1,230 "
300263635,"1,150 "
300263646,"1,000 "
300263647,"1,010 "
300263648,"1,000 "
300263649,"1,000 "
300263650,"1,020 "
300263651,"1,000 "
300263653,"1,010 "
300263654,"1,000 "
300263655,"1,010 "
300263656,"1,000 "
300263657,"1,040 "
300263658,"1,010 "
300263659,"1,010 "
300263669,"1,000 "
300263670,"1,000 "
300263671,"1,000 "
300263672,"1,010 "
300263673,"1,010 "
300263674,"1,010 "
300263675,"1,020 "
300263676,"1,210 "
300263677,"1,030 "
300263678,"1,000 "
300263679,"1,000 "
300263681,"1,000 "
300263682,"1,010 "
300263684,"1,010 "
300263685,"1,000 "
300263686,"1,000 "
300263689,"1,000 "
300263690,"1,000 "
300263692,"1,010 "
300263693,"1,010 "
300263694,"1,000 "
300263696,"1,000 "
300263699,"1,000 "
300263701,"1,020 "
300263703,"1,030 "
300263706,"1,010 "
300263707,"1,030 "
300263708,"1,000 "
300263714,"1,020 "
300263718,"1,000 "
300263725,"1,010 "
300263727,"1,020 "
300263731,"1,010 "
300263732,"1,010 "
300263734,"1,000 "
300263739,"1,020 "
300263740,"1,010 "
300263741,"1,050 "
300263742,"1,000 "
300263744,"1,000 "
300263745,"1,010 "
300263746,"1,020 "
300263748,"1,000 "
300263756,"1,010 "
300263758,"1,070 "
300263761,"1,000 "
300263763,"1,020 "
300263765,"1,010 "
300263766,"1,000 "
300263770,"1,010 "
300263774,"1,000 "
300263776,"1,030 "
300263780,"1,070 "
300263781,"1,010 "
300263784,"1,000 "
300263785,"1,010 "
300263786,"1,000 "
300263787,"1,000 "
300263790,"1,000 "
300263796,"1,010 "
300263798,"1,000 "
300263801,"1,050 "
300263804,"1,000 "
300263805,"1,020 "
300263808,"1,010 "
300263809,"1,000 "
300263810,"1,020 "
300263811,"1,020 "
300263823,"1,010 "
300263824,"1,000 "
300263827,"1,030 "
300263829,"1,020 "
300263833,"1,000 "
300263834,"1,010 "
300263837,"1,010 "
300263838,"1,020 "
300263839,"1,000 "
300263840,"1,010 "
300263841,"1,040 "
300263844,"1,010 "
300263845,"1,080 "
300263847,"3,030 "
300263851,"1,000 "
300263853,"1,000 "
300263854,"1,000 "
300263856,"1,000 "
300263861,"1,010 "
300263876,"1,000 "
300263877,"1,010 "
300263879,"1,030 "
300263880,"1,030 "
300263882,"1,010 "
300263883,"1,010 "
300263884,"1,000 "
300263887,"1,020 "
300263888,"1,040 "
300263889,"1,000 "
300263891,"1,010 "
300263892,"1,000 "
300263893,"1,000 "
300263897,"1,000 "
300263899,"2,170 "
300263900,"1,000 "
300263901,"1,010 "
300263902,"1,030 "
300263906,"1,030 "
300263907,"1,060 "
300263908,"1,000 "
300263914,"1,010 "
300263916,"1,010 "
300263918,"1,010 "
300263919,"1,000 "
300263920,"1,000 "
300263922,"1,000 "
300263929,"1,010 "
300263931,"1,000 "
300263934,"1,010 "
300263938,"1,030 "
300263939,"1,020 "
300263940,"1,000 "
300263943,"1,020 "
300263947,"1,050 "
300263949,"1,000 "
300263950,"1,030 "
300263951,"1,000 "
300263953,"1,060 "
300263956,"1,000 "
300263962,"1,030 "
300263969,"1,030 "
300263972,"1,020 "
300263974,"1,000 "
300263975,"1,000 "
300263977,"1,000 "
300263982,"1,000 "
300263984,"1,000 "
300263985,"1,000 "
300263987,"1,010 "
300263988,"1,000 "
300263990,"1,060 "
300264000,"1,000 "
300264001,"1,010 "
300264010,"1,080 "
300264015,"2,690 "
300264016,"1,000 "
300264018,"1,040 "
300264020,"1,050 "
300264021,"1,010 "
300264022,"1,010 "
300264024,"1,000 "
300264026,"1,020 "
300264027,"1,020 "
300264033,"1,010 "
300264034,"1,040 "
300264039,"1,070 "
300264044,"1,010 "
300264050,"1,030 "
300264051,"1,000 "
300264052,"1,000 "
300264053,"1,010 "
300264055,"1,010 "
300264056,"1,030 "
300264057,"1,030 "
300264059,"1,000 "
300264062,"1,010 "
300264063,"1,010 "
300264065,"1,000 "
300264066,"1,000 "
300264068,"1,040 "
300264069,"1,000 "
300264070,"1,000 "
300264071,"1,020 "
300264072,"1,010 "
300264074,"1,010 "
300264076,"1,060 "
300264079,"1,020 "
300264081,"1,000 "
300264085,"1,120 "
300264088,"1,020 "
300264092,"1,010 "
300264093,"1,010 "
300264094,"1,070 "
300264095,"1,010 "
300264096,"1,000 "
300264097,"1,000 "
300264098,"1,010 "
300264099,"1,100 "
300264103,"1,000 "
300264104,"1,040 "
300264105,"1,000 "
300264110,"1,020 "
300264113,"1,020 "
300264115,"1,210 "
300264116,"1,070 "
300264118,"1,020 "
300264121,"1,010 "
300264124,"2,400 "
300264128,"1,000 "
300264133,"1,030 "
300264137,"1,010 "
300264138,"1,030 "
300264141,"1,000 "
300264146,"1,000 "
300264154,"1,020 "
300264157,"1,010 "
300264158,"1,010 "
300264159,"1,000 "
300264160,"1,010 "
300264161,"1,010 "
300264164,"1,010 "
300264165,"1,040 "
300264166,"1,010 "
300264167,"3,230 "
300264168,"1,010 "
300264169,"1,030 "
300264170,"1,040 "
300264172,"1,000 "
300264173,"1,000 "
300264174,"1,000 "
300264175,"1,050 "
300264176,"1,080 "
300264179,"1,050 "
300264180,"1,060 "
300264181,"1,010 "
300264185,"1,000 "
300264190,"1,050 "
300264191,"1,020 "
300264192,"1,000 "
300264194,"1,000 "
300264196,"1,070 "
300264200,"1,000 "
300264201,"1,010 "
300264202,"1,030 "
300264205,"1,010 "
300264206,"1,030 "
300264207,"1,070 "
300264208,"1,000 "
300264209,"1,010 "
300264210,"1,010 "
300264211,"1,010 "
300264215,"1,000 "
300264216,"3,550 "
300264218,"1,000 "
300264219,"1,000 "
300264220,"1,010 "
300264223,"1,000 "
300264226,"1,050 "
300264230,"1,000 "
300264232,"1,000 "
300264235,"1,000 "
300264237,"1,000 "
300264238,"1,030 "
300264239,"1,010 "
300264240,"225,000 "
300264241,"1,010 "
300264242,"1,000 "
300264245,"1,110 "
300264247,"1,010 "
300264248,"1,000 "
300264253,"1,010 "
300264255,"1,000 "
300264256,"1,010 "
300264257,"1,010 "
300264258,"1,010 "
300264264,"1,030 "
300264273,"1,020 "
300264274,"1,010 "
300264275,"1,010 "
300264277,"1,000 "
300264280,"1,000 "
300264283,"1,000 "
300264284,"1,000 "
300264285,"1,010 "
300264286,"1,000 "
300264288,"1,000 "
300264290,"1,000 "
300264291,"1,030 "
300264293,"1,000 "
300264294,"1,040 "
300264295,"1,030 "
300264297,"1,000 "
300264299,"1,000 "
300264300,"1,010 "
300264305,"1,000 "
300264307,"1,010 "
300264308,"1,010 "
300264309,"1,070 "
300264310,"1,010 "
300264311,"1,000 "
300264312,"1,000 "
300264313,"1,010 "
300264320,"1,030 "
300264321,"1,010 "
300264322,"1,040 "
300264323,"1,000 "
300264324,"1,020 "
300264325,"1,000 "
300264326,"1,000 "
300264329,"1,010 "
300264330,"1,000 "
300264332,"1,000 "
300264333,"1,020 "
300264335,"1,070 "
300264337,"1,020 "
300264340,"1,000 "
300264343,"1,000 "
300264344,"1,020 "
300264346,"1,000 "
300264347,"1,000 "
300264348,"1,000 "
300264349,"1,000 "
300264351,"1,010 "
300264358,"1,010 "
300264360,"1,000 "
300264366,"1,000 "
300264367,"1,000 "
300264371,"1,020 "
300264372,"1,000 "
300264377,"1,000 "
300264379,"1,030 "
300264380,"1,030 "
300264383,"1,040 "
300264384,"1,060 "
300264386,"1,000 "
300264387,"1,020 "
300264388,"1,000 "
300264389,"1,000 "
300264390,"1,050 "
300264392,"1,000 "
300264402,"1,100 "
300264406,"1,020 "
300264408,"1,010 "
300264409,"1,050 "
300264410,"1,010 "
300264411,"1,020 "
300264413,"1,000 "
300264414,"1,030 "
300264416,"1,020 "
300264418,"1,010 "
300264421,"1,000 "
300264422,"1,010 "
300264424,"1,010 "
300264427,"1,000 "
300264429,"1,000 "
300264432,"1,080 "
300264433,"1,010 "
300264435,"1,000 "
300264436,"1,000 "
300264439,"1,000 "
300264440,"1,040 "
300264441,"1,040 "
300264442,"1,000 "
300264443,"1,010 "
300264445,"1,010 "
300264453,"1,010 "
300264458,"1,010 "
300264459,"1,000 "
300264460,"1,000 "
300264461,"1,000 "
300264463,"1,010 "
300264464,"1,000 "
300264467,"1,000 "
300264468,"1,010 "
300264473,"1,050 "
300264478,"1,010 "
300264480,"1,000 "
300264485,"1,050 "
300264490,"1,290 "
300264496,"1,060 "
300264497,"1,000 "
300264501,"1,000 "
300264505,"1,080 "
300264506,"1,020 "
300264509,"1,000 "
300264510,"1,120 "
300264511,"1,040 "
300264513,"1,000 "
300264515,"1,000 "
300264516,"1,010 "
300264517,"1,010 "
300264526,"1,020 "
300264529,"1,090 "
300264561,"1,080 "
300264568,"1,000 "
300264569,"1,030 "
300264575,"1,000 "
300264576,"1,030 "
300264579,"1,020 "
300264580,"1,010 "
300264584,"1,000 "
300264586,"1,050 "
300264588,"1,010 "
300264589,"1,030 "
300264590,"1,050 "
300264597,"1,200 "
300264621,"1,000 "
300264631,"1,000 "
300264636,"1,000 "
300264637,"1,020 "
300264642,"1,010 "
300264644,"1,000 "
300264645,"1,010 "
300264646,"1,020 "
300264649,"1,020 "
300264652,"1,000 "
300264656,"1,000 "
300264664,"1,010 "
300264670,"1,010 "
300264675,"1,020 "
300264676,"1,040 "
300264683,"1,000 "
300264685,"1,020 "
300264688,"1,000 "
300264692,"1,030 "
300264695,"1,020 "
300264696,"1,020 "
300264697,"1,020 "
300264698,"2,960 "
300264699,"1,060 "
300264705,"1,020 "
300264710,"1,010 "
300264721,"1,000 "
300264722,"1,000 "
300264728,"1,000 "
300264731,"1,000 "
300264733,"1,020 "
300264735,"1,000 "
300264737,"1,010 "
300264743,"1,000 "
300264745,"1,010 "
300264746,"1,030 "
300264748,"1,010 "
300264761,"3,220 "
300264763,"1,140 "
300264783,"1,010 "
300264784,"3,030 "
300264785,"1,010 "
300264786,"1,010 "
300264789,"1,000 "
300264791,"1,000 "
300264802,"1,000 "
300264803,"1,000 "
300264804,"1,000 "
300264805,"1,070 "
300264806,"1,030 "
300264816,"1,010 "
300264821,"1,000 "
300264823,"1,010 "
300264825,"1,010 "
300264838,"1,030 "
300264839,"1,000 "
300264845,"1,140 "
300264846,"1,030 "
300264849,"1,010 "
300264851,"1,060 "
300264852,"1,010 "
300264853,"1,020 "
300264861,"1,060 "
300264862,"1,010 "
300264869,"1,010 "
300264870,"1,030 "
300264871,"1,000 "
300264877,"1,010 "
300264880,"1,000 "
300264881,"1,050 "
300265178,"1,020 "
300265179,"1,020 "
300265181,"1,040 "
300265185,"1,010 "
300265187,"1,070 "
300265188,"1,100 "
300265194,"1,490 "
300265195,"1,000 "
300265197,"1,010 "
300265198,"1,050 "
300265388,"1,010 "
300265390,"1,000 "
300265391,"1,040 "
300265396,"1,030 "
300265397,"1,050 "
300265402,"1,000 "
300265403,"1,020 "
300265404,"1,020 "
300265405,"1,060 "
300265407,"1,010 "
300265412,"1,020 "
300265418,"1,040 "
300265422,"1,020 "
300265425,"1,010 "
300265441,"1,040 "
300265450,"1,030 "
300265459,"1,010 "
300265465,"1,000 "
300265468,"1,000 "
300265478,"1,010 "
300265483,"1,000 "
300265484,"1,020 "
300265486,"1,040 "
300265487,"1,010 "
300265496,"1,010 "
300265514,"1,010 "
300265517,"1,000 "
300265518,"1,020 "
300265520,"1,000 "
300265526,"1,000 "
300265527,"1,030 "
300265528,"1,010 "
300265533,"1,000 "
300265534,"1,010 "
300265535,"1,010 "
300265538,"1,000 "
300265544,"1,010 "
300265548,"1,000 "
300265552,"1,010 "
300265561,"1,030 "
300265562,"1,000 "
300265575,"1,010 "
300265576,"1,000 "
300265577,"1,000 "
300265578,"1,010 "
300265579,"1,060 "
300265581,"1,000 "
300265582,"1,000 "
300265588,"1,000 "
300265589,"1,010 "
300265592,"1,010 "
300265595,"1,010 "
300265605,"1,000 "
300265606,"1,010 "
300265609,"1,010 "
300265629,"1,010 "
300265634,"1,020 "
300265637,"1,020 "
300265639,"1,010 "
300265640,"1,000 "
300265643,"1,000 "
300265645,"1,010 "
300265650,"1,000 "
300265651,"1,010 "
300265655,"1,000 "
300265658,"1,020 "
300265660,"1,000 "
300265661,"1,000 "
300265669,"1,000 "
300265672,"1,000 "
300265682,"1,000 "
300265688,"1,090 "
300265689,"1,010 "
300265693,"1,030 "
300265694,"1,000 "
300265695,"1,100 "
300265696,"1,010 "
300265726,"1,070 "
300265728,"1,000 "
300265729,"1,000 "
300265730,"1,020 "
300265738,"1,010 "
300265741,"1,010 "
300265742,"1,000 "
300265745,"1,000 "
300265748,"1,000 "
300265749,"1,020 "
300265750,"1,040 "
300265752,"1,000 "
300265754,"1,010 "
300265761,"1,010 "
300265763,"1,010 "
300265766,"4,950 "
300265769,"1,000 "
300265772,"1,030 "
300265773,"1,010 "
300265774,"1,000 "
300265775,"1,000 "
300265776,"1,000 "
300265781,"1,000 "
300265782,"1,000 "
300265783,"1,010 "
300265788,"1,400 "
300265789,"1,430 "
300265798,"1,050 "
300265799,"1,010 "
300265800,"1,030 "
300265801,"1,040 "
300265803,"1,100 "
300265804,"1,100 "
300265806,"3,960 "
300265809,"1,020 "
300265810,"1,050 "
300265812,"1,020 "
300265821,"1,000 "
300265822,"1,000 "
300265829,"1,010 "
300265987,"1,010 "
300265988,"1,010 "
300265994,"1,020 "
300265995,"1,000 "
300265996,"1,010 "
300265997,"1,010 "
300265999,"1,000 "
300266002,"1,020 "
300266006,"1,030 "
300266007,"1,000 "
300266010,"1,000 "
300266011,"1,010 "
300266012,"1,000 "
300266014,"1,000 "
300266015,"1,000 "
300266025,"1,010 "
300266026,"1,000 "
300266027,"1,000 "
300266029,"1,010 "
300266031,"1,000 "
300266032,"1,090 "
300266033,"1,000 "
300266039,"1,000 "
300266041,"1,020 "
300266045,"1,000 "
300266049,"1,020 "
300266050,"1,000 "
300266053,"1,000 "
300266054,"1,000 "
300266055,"1,020 "
300266056,"1,000 "
300266063,"1,040 "
300266069,"1,000 "
300266070,"1,000 "
300266074,"1,000 "
300266085,"1,000 "
300266090,"1,000 "
300266096,"1,000 "
300266097,"1,000 "
300266099,"1,040 "
300266100,"1,010 "
300266101,"1,000 "
300266105,"1,010 "
300266106,"1,000 "
300266107,"1,020 "
300266110,"1,010 "
300266111,"1,000 "
300266112,"1,010 "
300266113,"1,040 "
300266117,"1,010 "
300266121,"1,000 "
300266122,"1,000 "
300266125,"1,020 "
300266126,"1,000 "
300266127,"2,070 "
300266133,"2,340 "
300266136,"1,140 "
300266141,"3,370 "
300266147,"1,010 "
300266148,"1,010 "
300266150,"1,000 "
300266152,"1,000 "
300266153,"1,030 "
300266154,"1,020 "
300266155,"1,000 "
300266156,"1,020 "
300266157,"1,210 "
300266158,"1,160 "
300266159,"1,040 "
300266160,"1,070 "
300266161,"1,000 "
300266162,"1,040 "
300266167,"1,000 "
300266168,"1,000 "
300266169,"1,000 "
300266171,"1,010 "
300266172,"1,030 "
300266173,"1,000 "
300266174,"1,000 "
300266175,"1,000 "
300266176,"1,010 "
300266177,"1,030 "
300266178,"1,000 "
300266183,"1,100 "
300266185,"1,000 "
300266190,"1,110 "
300266191,"1,080 "
300266192,"1,000 "
300266193,"1,050 "
300266194,"1,000 "
300266195,"1,040 "
300266196,"1,100 "
300266197,"1,020 "
300266198,"1,290 "
300266199,"1,040 "
300266202,"1,020 "
300266205,"1,010 "
300266209,"1,010 "
300266210,"1,000 "
300266211,"1,020 "
300266213,"1,060 "
300266226,"1,010 "
300266227,"1,110 "
300266244,"1,020 "
300266246,"1,000 "
300266250,"1,000 "
300266252,"1,030 "
300266253,"1,000 "
300266256,"1,010 "
300266257,"1,000 "
300266264,"1,000 "
300266265,"1,080 "
300266266,"1,000 "
300266269,"1,010 "
300266270,"1,020 "
300266272,"1,000 "
300266275,"1,010 "
300266277,"1,000 "
300266281,"1,020 "
300266282,"1,000 "
300266290,"1,010 "
300266292,"1,000 "
300266293,"1,040 "
300266298,"1,010 "
300266299,"1,060 "
300266301,"1,000 "
300266302,"1,000 "
300266303,"1,040 "
300266304,"1,020 "
300266305,"1,010 "
300266310,"1,000 "
300266311,"1,010 "
300266314,"1,050 "
300266315,"1,030 "
300266316,"1,010 "
300266317,"1,010 "
300266318,"1,080 "
300266319,"1,060 "
300266320,"1,020 "
300266321,"1,010 "
300266322,"1,150 "
300266323,"1,240 "
300266324,"1,040 "
300266327,"1,090 "
300266328,"1,040 "
300266329,"1,000 "
300266331,"1,010 "
300266332,"1,010 "
300266333,"1,000 "
300266334,"1,010 "
300266335,"1,060 "
300266336,"1,000 "
300266337,"1,000 "
300266339,"1,000 "
300266340,"1,010 "
300266341,"1,000 "
300266344,"1,020 "
300266360,"1,010 "
300266361,"1,150 "
300266363,"1,000 "
300266364,"1,070 "
300266365,"1,130 "
300266366,"1,080 "
300266367,"1,050 "
300266368,"1,010 "
300266369,"1,010 "
300266373,"1,000 "
300266375,"1,040 "
300266379,"1,000 "
300266382,"1,040 "
300266383,"1,020 "
300266385,"1,000 "
300266388,"1,010 "
300266389,"1,020 "
300266390,"1,010 "
300266391,"1,000 "
300266392,"1,020 "
300266394,"1,070 "
300266397,"2,810 "
300266400,"1,010 "
300266407,"1,000 "
300266408,"1,000 "
300266411,"1,000 "
300266412,"1,010 "
300266422,"1,010 "
300266425,"1,010 "
300266427,"1,000 "
300266429,"1,000 "
300266430,"1,020 "
300266432,"1,000 "
300266433,"1,000 "
300266435,"1,000 "
300266436,"1,000 "
300266441,"1,030 "
300266444,"1,000 "
300266446,"1,010 "
300266452,"1,010 "
300266453,"1,020 "
300266454,"1,010 "
300266459,"1,090 "
300266461,"1,020 "
300266462,"1,020 "
300266474,"1,000 "
300266475,"1,100 "
300266476,"1,080 "
300266477,"1,130 "
300266478,"1,080 "
300266479,"1,090 "
300266480,"1,130 "
300266482,"1,030 "
300266483,"1,040 "
300266484,"1,170 "
300266485,"1,010 "
300266486,"1,010 "
300266487,"1,030 "
300266488,"1,020 "
300266489,"1,050 "
300266490,"1,040 "
300266491,"1,070 "
300266492,"1,010 "
300266494,"1,030 "
300266495,"1,290 "
300266496,"1,030 "
300266497,"1,240 "
300266498,"1,010 "
300266499,"1,030 "
300266500,"1,030 "
300266501,"1,010 "
300266506,"1,000 "
300266507,"1,010 "
300266508,"1,010 "
300266518,"1,010 "
300266524,"1,010 "
300266525,"1,000 "
300266528,"1,000 "
300266538,"1,080 "
300266539,"1,200 "
300266540,"1,000 "
300266541,"1,140 "
300266542,"1,000 "
300266545,"1,010 "
300266554,"1,010 "
300266564,"1,000 "
300266567,"1,000 "
300266573,"1,000 "
300266577,"1,020 "
300266586,"1,000 "
300266596,"1,000 "
300266604,"1,000 "
300266605,"1,000 "
300266606,"1,000 "
300266609,"1,000 "
300266610,"1,000 "
300266611,"2,760 "
300266613,"1,010 "
300266615,"1,020 "
300266616,"1,020 "
300266618,"1,020 "
300266619,"1,010 "
300266620,"1,010 "
300266621,"1,000 "
300266623,"1,010 "
300266624,"1,000 "
300266627,"1,040 "
300266628,"1,010 "
300266636,"1,000 "
300266639,"1,000 "
300266642,"1,010 "
300266651,"1,000 "
300266652,"1,000 "
300266653,"1,000 "
300266654,"1,010 "
300266659,"1,000 "
300266663,"1,010 "
300266664,"1,000 "
300266676,"1,000 "
300266679,"1,000 "
300266681,"1,000 "
300266682,"1,080 "
300266683,"1,000 "
300266684,"1,030 "
300266685,"1,020 "
300266686,"1,010 "
300266687,"1,070 "
300266688,"1,020 "
300266702,"1,050 "
300266703,"1,040 "
300266704,"1,120 "
300266717,"1,010 "
300266722,"1,020 "
300266724,"1,010 "
300266725,"1,010 "
300266726,"1,000 "
300266727,"1,090 "
300266730,"1,010 "
300266731,"1,000 "
300266734,"1,000 "
300266735,"1,020 "
300266738,"1,030 "
300266740,"1,000 "
300266741,"1,110 "
300266742,"1,050 "
300266743,"1,040 "
300266744,"1,290 "
